"","TARGET_FLAG","JOB_.","JOB_Clerical","JOB_Doctor","JOB_Home.Maker","JOB_Lawyer","JOB_Manager","JOB_Professional","JOB_Student","JOB_z_Blue.Collar","JOB.category"
"1643",0,0,0,0,0,0,0,0,0,1,1
"1645",0,0,0,0,0,0,1,0,0,0,1
"1648",0,1,0,0,0,0,0,0,0,0,1
"1649",1,0,0,0,0,0,0,1,0,0,1
"1650",0,0,1,0,0,0,0,0,0,0,0
"1651",1,0,0,0,0,1,0,0,0,0,1
"1652",0,0,0,0,0,0,0,1,0,0,1
"1653",0,0,0,0,0,0,0,1,0,0,1
"1654",0,0,0,0,0,0,0,0,0,1,1
"1655",0,0,0,0,0,0,0,0,1,0,0
"1657",0,0,0,0,0,0,0,1,0,0,1
"1658",1,0,0,0,0,0,0,0,0,1,1
"1659",1,0,1,0,0,0,0,0,0,0,0
"1660",0,0,0,0,0,0,0,1,0,0,1
"1661",0,0,1,0,0,0,0,0,0,0,0
"1662",1,0,1,0,0,0,0,0,0,0,0
"1666",1,1,0,0,0,0,0,0,0,0,1
"1667",0,0,0,0,0,0,1,0,0,0,1
"1669",0,0,0,0,0,0,0,0,0,1,1
"1670",0,0,0,0,0,0,1,0,0,0,1
"1672",0,0,1,0,0,0,0,0,0,0,0
"1673",0,0,0,1,0,0,0,0,0,0,1
"1674",1,0,1,0,0,0,0,0,0,0,0
"1676",0,0,0,0,0,0,0,0,1,0,0
"1677",0,0,0,0,0,0,0,0,0,1,1
"1679",1,0,0,0,0,0,0,0,1,0,0
"1683",0,0,0,0,0,0,0,1,0,0,1
"1684",1,0,1,0,0,0,0,0,0,0,0
"1685",1,0,1,0,0,0,0,0,0,0,0
"1686",0,0,0,0,0,0,0,0,1,0,0
"1687",0,0,0,0,1,0,0,0,0,0,0
"1688",0,0,0,0,0,0,0,0,0,1,1
"1689",1,0,0,0,0,1,0,0,0,0,1
"1690",0,0,0,0,0,0,1,0,0,0,1
"1691",1,0,0,0,0,0,0,1,0,0,1
"1692",1,0,0,0,1,0,0,0,0,0,0
"1693",0,0,0,1,0,0,0,0,0,0,1
"1694",0,0,0,0,0,0,1,0,0,0,1
"1695",0,0,0,0,0,0,0,0,1,0,0
"1696",0,0,0,0,0,1,0,0,0,0,1
"1697",1,0,0,0,0,0,0,1,0,0,1
"1700",1,0,0,0,0,0,0,1,0,0,1
"1702",0,0,0,0,0,0,0,0,0,1,1
"1703",1,0,1,0,0,0,0,0,0,0,0
"1704",0,0,0,0,0,0,0,0,0,1,1
"1705",1,0,0,0,0,0,0,1,0,0,1
"1707",0,0,0,0,0,0,0,0,1,0,0
"1708",0,0,0,0,0,0,0,0,0,1,1
"1709",0,0,1,0,0,0,0,0,0,0,0
"1710",0,0,0,0,0,0,0,1,0,0,1
"1711",0,0,0,0,1,0,0,0,0,0,0
"1712",0,0,0,0,0,1,0,0,0,0,1
"1713",1,0,0,0,0,0,0,1,0,0,1
"1715",1,0,0,0,0,0,0,0,0,1,1
"1718",0,0,1,0,0,0,0,0,0,0,0
"1719",1,0,0,0,0,1,0,0,0,0,1
"1720",0,0,0,0,0,0,1,0,0,0,1
"1722",0,0,0,0,1,0,0,0,0,0,0
"1726",0,0,0,0,0,0,0,1,0,0,1
"1728",0,0,0,0,0,1,0,0,0,0,1
"1729",1,0,1,0,0,0,0,0,0,0,0
"1732",0,0,0,0,0,0,0,0,0,1,1
"1733",0,0,0,0,0,0,0,0,0,1,1
"1734",0,0,0,0,0,0,0,0,0,1,1
"1736",0,0,0,0,0,0,1,0,0,0,1
"1738",0,0,0,0,0,0,1,0,0,0,1
"1742",0,0,0,0,0,0,0,0,0,1,1
"1743",1,0,0,0,0,0,0,0,1,0,0
"1744",0,0,1,0,0,0,0,0,0,0,0
"1745",0,0,0,0,0,0,1,0,0,0,1
"1749",0,0,0,1,0,0,0,0,0,0,1
"1751",0,1,0,0,0,0,0,0,0,0,1
"1753",0,0,0,0,0,0,0,0,0,1,1
"1754",0,0,1,0,0,0,0,0,0,0,0
"1756",0,0,0,0,0,0,0,0,0,1,1
"1757",0,0,1,0,0,0,0,0,0,0,0
"1759",1,0,0,0,1,0,0,0,0,0,0
"1760",0,0,0,0,0,0,0,0,1,0,0
"1761",0,0,1,0,0,0,0,0,0,0,0
"1762",0,0,1,0,0,0,0,0,0,0,0
"1764",0,0,0,0,0,0,0,0,1,0,0
"1765",0,0,0,0,0,0,1,0,0,0,1
"1767",0,0,0,0,0,1,0,0,0,0,1
"1771",1,0,0,0,0,0,1,0,0,0,1
"1772",0,0,0,0,0,0,0,0,0,1,1
"1773",0,1,0,0,0,0,0,0,0,0,1
"1774",1,0,0,0,0,0,0,1,0,0,1
"1776",0,0,1,0,0,0,0,0,0,0,0
"1778",1,0,0,0,0,0,0,0,0,1,1
"1779",0,0,0,0,0,1,0,0,0,0,1
"1780",1,0,1,0,0,0,0,0,0,0,0
"1781",0,0,0,0,0,0,1,0,0,0,1
"1782",0,0,0,0,0,0,1,0,0,0,1
"1785",0,1,0,0,0,0,0,0,0,0,1
"1787",1,0,1,0,0,0,0,0,0,0,0
"1790",0,0,0,0,0,1,0,0,0,0,1
"1791",0,0,0,1,0,0,0,0,0,0,1
"1792",0,0,0,0,0,0,1,0,0,0,1
"1793",0,0,0,0,0,0,1,0,0,0,1
"1794",0,0,0,0,0,0,0,0,0,1,1
"1795",1,0,0,1,0,0,0,0,0,0,1
"1796",0,0,0,0,0,1,0,0,0,0,1
"1798",0,0,0,0,0,0,1,0,0,0,1
"1799",0,0,1,0,0,0,0,0,0,0,0
"1801",0,0,1,0,0,0,0,0,0,0,0
"1802",0,0,0,0,0,0,0,1,0,0,1
"1804",0,1,0,0,0,0,0,0,0,0,1
"1805",0,0,1,0,0,0,0,0,0,0,0
"1807",0,1,0,0,0,0,0,0,0,0,1
"1808",0,0,1,0,0,0,0,0,0,0,0
"1809",1,0,0,0,1,0,0,0,0,0,0
"1810",0,0,1,0,0,0,0,0,0,0,0
"1813",1,0,0,0,0,0,0,0,0,1,1
"1814",1,0,0,0,0,0,0,1,0,0,1
"1818",1,0,1,0,0,0,0,0,0,0,0
"1819",0,0,1,0,0,0,0,0,0,0,0
"1820",1,0,0,0,0,0,1,0,0,0,1
"1822",0,0,1,0,0,0,0,0,0,0,0
"1823",1,0,0,0,0,0,1,0,0,0,1
"1824",0,0,0,0,1,0,0,0,0,0,0
"1826",0,0,0,0,0,0,0,0,1,0,0
"1827",0,0,0,0,0,1,0,0,0,0,1
"1828",0,1,0,0,0,0,0,0,0,0,1
"1829",0,0,0,0,0,1,0,0,0,0,1
"1830",1,0,0,0,0,0,1,0,0,0,1
"1833",0,0,0,1,0,0,0,0,0,0,1
"1837",1,0,0,0,0,0,0,0,1,0,0
"1839",0,0,0,0,1,0,0,0,0,0,0
"1840",0,0,0,0,0,0,0,0,1,0,0
"1841",1,0,0,0,1,0,0,0,0,0,0
"1842",0,0,0,1,0,0,0,0,0,0,1
"1843",0,0,1,0,0,0,0,0,0,0,0
"1844",0,0,0,0,1,0,0,0,0,0,0
"1846",0,0,0,1,0,0,0,0,0,0,1
"1847",0,0,0,0,0,0,1,0,0,0,1
"1848",0,0,0,0,0,0,0,1,0,0,1
"1849",0,0,0,0,1,0,0,0,0,0,0
"1850",0,0,0,0,0,0,0,0,1,0,0
"1851",0,0,0,0,0,0,0,0,0,1,1
"1853",0,0,0,0,0,0,0,1,0,0,1
"1854",0,0,0,0,0,1,0,0,0,0,1
"1860",0,0,0,0,0,0,0,1,0,0,1
"1861",0,0,0,1,0,0,0,0,0,0,1
"1862",0,0,0,0,0,1,0,0,0,0,1
"1863",0,0,1,0,0,0,0,0,0,0,0
"1865",0,0,0,0,1,0,0,0,0,0,0
"1868",0,0,0,0,1,0,0,0,0,0,0
"1874",0,0,1,0,0,0,0,0,0,0,0
"1876",0,0,0,0,0,0,1,0,0,0,1
"1878",0,0,1,0,0,0,0,0,0,0,0
"1879",1,0,0,0,0,0,0,0,1,0,0
"1882",0,0,0,0,0,1,0,0,0,0,1
"1884",0,0,0,0,0,0,0,0,1,0,0
"1885",1,0,1,0,0,0,0,0,0,0,0
"1887",0,0,0,0,0,0,0,1,0,0,1
"1890",0,0,1,0,0,0,0,0,0,0,0
"1892",1,0,0,0,0,0,0,0,0,1,1
"1893",0,0,0,0,1,0,0,0,0,0,0
"1894",0,1,0,0,0,0,0,0,0,0,1
"1895",0,1,0,0,0,0,0,0,0,0,1
"1897",0,0,0,0,0,0,0,0,0,1,1
"1899",0,0,0,0,0,0,0,0,0,1,1
"1900",0,0,0,0,0,0,1,0,0,0,1
"1901",0,0,0,0,0,0,1,0,0,0,1
"1902",0,0,1,0,0,0,0,0,0,0,0
"1905",1,0,0,0,0,0,0,0,0,1,1
"1906",1,0,0,0,0,0,0,0,0,1,1
"1907",1,0,0,0,0,0,0,0,1,0,0
"1908",0,1,0,0,0,0,0,0,0,0,1
"1909",0,0,0,0,0,0,0,0,1,0,0
"1911",1,0,0,0,0,0,1,0,0,0,1
"1913",1,0,0,0,0,0,1,0,0,0,1
"1914",0,0,0,0,0,0,0,0,0,1,1
"1916",1,0,0,0,0,0,0,1,0,0,1
"1919",1,0,0,0,0,0,0,0,0,1,1
"1924",1,0,0,0,0,0,0,0,1,0,0
"1926",0,0,0,0,0,0,1,0,0,0,1
"1927",0,1,0,0,0,0,0,0,0,0,1
"1929",0,0,0,0,0,0,0,0,0,1,1
"1930",0,0,1,0,0,0,0,0,0,0,0
"1932",0,0,0,0,0,0,0,0,0,1,1
"1933",0,0,0,0,1,0,0,0,0,0,0
"1934",0,0,1,0,0,0,0,0,0,0,0
"1936",0,0,0,0,0,0,1,0,0,0,1
"1937",0,0,0,0,0,0,1,0,0,0,1
"1938",0,0,0,0,0,0,0,0,0,1,1
"1939",0,0,0,0,1,0,0,0,0,0,0
"1940",0,0,0,0,0,0,1,0,0,0,1
"1941",0,0,0,0,0,0,0,1,0,0,1
"1942",0,0,0,0,0,0,0,1,0,0,1
"1943",1,0,0,0,0,0,0,0,1,0,0
"1944",0,1,0,0,0,0,0,0,0,0,1
"1945",1,0,1,0,0,0,0,0,0,0,0
"1946",0,1,0,0,0,0,0,0,0,0,1
"1948",0,0,0,0,0,0,0,1,0,0,1
"1949",0,0,0,0,0,0,0,0,0,1,1
"1950",0,0,0,0,0,0,1,0,0,0,1
"1951",1,0,1,0,0,0,0,0,0,0,0
"1952",0,0,0,1,0,0,0,0,0,0,1
"1953",0,0,0,0,0,0,0,1,0,0,1
"1960",0,1,0,0,0,0,0,0,0,0,1
"1961",0,0,0,0,0,0,0,0,0,1,1
"1963",0,0,0,0,0,0,0,0,0,1,1
"1964",0,0,0,0,0,0,1,0,0,0,1
"1965",0,0,0,0,0,0,0,1,0,0,1
"1967",0,0,0,0,1,0,0,0,0,0,0
"1968",0,0,0,0,0,0,0,0,0,1,1
"1970",1,0,0,0,0,0,0,0,0,1,1
"1972",0,0,0,0,0,1,0,0,0,0,1
"1973",1,0,0,0,0,0,0,1,0,0,1
"1974",0,0,0,0,1,0,0,0,0,0,0
"1977",0,0,0,0,0,0,1,0,0,0,1
"1978",0,0,0,0,0,0,0,1,0,0,1
"1979",0,0,0,0,0,0,0,0,0,1,1
"1981",0,0,0,0,0,0,0,0,1,0,0
"1982",0,0,0,1,0,0,0,0,0,0,1
"1984",0,0,0,0,0,1,0,0,0,0,1
"1986",1,0,0,0,0,1,0,0,0,0,1
"1987",0,0,1,0,0,0,0,0,0,0,0
"1990",1,0,1,0,0,0,0,0,0,0,0
"1992",0,0,0,0,0,0,1,0,0,0,1
"1995",0,0,0,1,0,0,0,0,0,0,1
"1996",0,0,0,0,0,0,0,1,0,0,1
"1999",0,0,1,0,0,0,0,0,0,0,0
"2000",0,0,1,0,0,0,0,0,0,0,0
"2001",1,1,0,0,0,0,0,0,0,0,1
"2002",1,0,1,0,0,0,0,0,0,0,0
"2005",0,0,0,0,0,0,1,0,0,0,1
"2006",1,0,0,0,0,0,0,0,0,1,1
"2008",0,0,0,0,0,0,0,0,0,1,1
"2009",0,0,0,0,0,0,0,1,0,0,1
"2010",0,0,0,0,0,0,1,0,0,0,1
"2013",0,0,0,0,0,0,0,0,0,1,1
"2014",0,0,0,0,0,0,0,0,0,1,1
"2016",0,0,0,0,0,0,1,0,0,0,1
"2017",1,0,0,0,0,0,0,0,0,1,1
"2018",0,0,0,0,1,0,0,0,0,0,0
"2019",0,0,0,0,0,0,0,0,0,1,1
"2022",0,1,0,0,0,0,0,0,0,0,1
"2023",0,0,0,0,1,0,0,0,0,0,0
"2024",1,0,0,0,0,0,0,0,0,1,1
"2025",1,0,0,0,0,0,0,0,0,1,1
"2026",0,0,1,0,0,0,0,0,0,0,0
"2027",1,0,0,0,0,0,0,0,1,0,0
"2028",0,0,0,0,1,0,0,0,0,0,0
"2031",0,0,0,0,0,1,0,0,0,0,1
"2032",0,0,0,0,0,0,1,0,0,0,1
"2033",0,0,0,0,0,0,0,1,0,0,1
"2034",0,0,0,0,0,0,0,0,0,1,1
"2035",0,0,0,0,0,1,0,0,0,0,1
"2037",1,0,0,0,0,0,0,0,0,1,1
"2038",0,0,0,0,0,0,0,1,0,0,1
"2039",1,0,0,0,0,0,0,0,0,1,1
"2040",0,0,0,0,0,0,0,0,0,1,1
"2041",1,0,0,0,0,0,0,0,0,1,1
"2044",0,0,0,0,0,0,1,0,0,0,1
"2045",0,0,0,0,0,0,0,0,0,1,1
"2047",0,0,0,0,0,0,1,0,0,0,1
"2048",0,0,0,0,0,0,0,1,0,0,1
"2049",0,0,0,0,0,0,1,0,0,0,1
"2051",0,0,0,0,0,0,0,1,0,0,1
"2053",1,0,0,0,0,0,0,0,1,0,0
"2054",0,0,0,0,0,0,0,0,0,1,1
"2055",0,0,1,0,0,0,0,0,0,0,0
"2056",0,1,0,0,0,0,0,0,0,0,1
"2058",0,1,0,0,0,0,0,0,0,0,1
"2059",0,1,0,0,0,0,0,0,0,0,1
"2060",0,0,0,0,0,0,0,1,0,0,1
"2061",0,0,0,0,0,0,1,0,0,0,1
"2063",0,0,1,0,0,0,0,0,0,0,0
"2064",0,1,0,0,0,0,0,0,0,0,1
"2069",0,0,0,0,1,0,0,0,0,0,0
"2070",0,0,0,0,0,1,0,0,0,0,1
"2073",1,0,0,0,0,1,0,0,0,0,1
"2074",0,0,0,0,0,0,0,0,1,0,0
"2075",1,0,0,0,0,0,0,0,0,1,1
"2076",1,0,0,0,0,1,0,0,0,0,1
"2077",1,0,0,0,0,0,0,0,0,1,1
"2078",0,1,0,0,0,0,0,0,0,0,1
"2079",0,0,0,0,0,0,0,1,0,0,1
"2081",0,0,1,0,0,0,0,0,0,0,0
"2083",0,0,0,1,0,0,0,0,0,0,1
"2084",0,0,0,0,0,0,1,0,0,0,1
"2085",0,0,1,0,0,0,0,0,0,0,0
"2087",1,1,0,0,0,0,0,0,0,0,1
"2088",0,0,0,0,0,0,0,0,0,1,1
"2090",1,0,0,0,0,0,0,0,0,1,1
"2091",0,1,0,0,0,0,0,0,0,0,1
"2092",0,0,0,0,0,1,0,0,0,0,1
"2093",0,0,1,0,0,0,0,0,0,0,0
"2094",0,0,0,0,0,0,1,0,0,0,1
"2095",1,0,0,0,0,0,0,1,0,0,1
"2096",1,0,1,0,0,0,0,0,0,0,0
"2099",0,0,1,0,0,0,0,0,0,0,0
"2100",0,0,0,0,0,0,0,0,0,1,1
"2101",0,0,0,0,1,0,0,0,0,0,0
"2104",1,0,0,0,0,0,0,0,0,1,1
"2105",0,0,1,0,0,0,0,0,0,0,0
"2108",1,0,0,0,0,0,0,0,0,1,1
"2109",0,1,0,0,0,0,0,0,0,0,1
"2111",0,0,0,0,0,1,0,0,0,0,1
"2113",0,0,0,0,0,0,0,0,0,1,1
"2114",0,0,0,0,0,0,0,0,0,1,1
"2116",0,0,0,0,0,1,0,0,0,0,1
"2117",0,0,0,0,0,0,0,0,1,0,0
"2118",0,0,0,0,1,0,0,0,0,0,0
"2119",0,0,0,0,0,0,1,0,0,0,1
"2120",0,0,0,0,0,0,0,1,0,0,1
"2121",0,0,0,0,0,0,0,1,0,0,1
"2122",0,0,0,0,1,0,0,0,0,0,0
"2123",1,0,1,0,0,0,0,0,0,0,0
"2126",0,0,0,0,0,0,0,0,0,1,1
"2127",0,0,0,0,0,0,0,1,0,0,1
"2128",1,0,1,0,0,0,0,0,0,0,0
"2130",0,0,0,0,0,0,0,0,1,0,0
"2131",0,0,1,0,0,0,0,0,0,0,0
"2132",0,0,0,0,0,0,0,0,0,1,1
"2134",0,0,0,0,0,1,0,0,0,0,1
"2137",1,0,0,0,0,1,0,0,0,0,1
"2138",0,1,0,0,0,0,0,0,0,0,1
"2139",0,0,0,1,0,0,0,0,0,0,1
"2141",1,1,0,0,0,0,0,0,0,0,1
"2142",1,0,0,0,1,0,0,0,0,0,0
"2143",1,0,0,0,0,1,0,0,0,0,1
"2144",1,0,0,0,0,0,0,1,0,0,1
"2145",0,0,0,1,0,0,0,0,0,0,1
"2147",0,1,0,0,0,0,0,0,0,0,1
"2148",0,0,0,0,1,0,0,0,0,0,0
"2149",0,1,0,0,0,0,0,0,0,0,1
"2150",1,0,0,0,0,0,0,0,0,1,1
"2152",0,0,0,0,0,0,0,1,0,0,1
"2154",1,0,0,0,1,0,0,0,0,0,0
"2155",0,0,1,0,0,0,0,0,0,0,0
"2156",0,0,0,0,0,0,0,0,1,0,0
"2157",0,0,0,0,0,0,0,1,0,0,1
"2158",0,0,1,0,0,0,0,0,0,0,0
"2159",0,0,0,0,0,0,1,0,0,0,1
"2160",0,0,0,0,0,1,0,0,0,0,1
"2161",0,0,0,0,1,0,0,0,0,0,0
"2162",0,0,0,0,0,0,0,0,0,1,1
"2165",0,0,0,0,0,0,0,1,0,0,1
"2168",0,0,1,0,0,0,0,0,0,0,0
"2170",0,0,0,0,0,1,0,0,0,0,1
"2172",0,1,0,0,0,0,0,0,0,0,1
"2174",1,0,0,0,0,0,0,0,0,1,1
"2175",0,0,0,0,0,0,0,1,0,0,1
"2176",0,0,0,0,0,1,0,0,0,0,1
"2177",0,0,1,0,0,0,0,0,0,0,0
"2178",0,0,1,0,0,0,0,0,0,0,0
"2179",0,0,0,1,0,0,0,0,0,0,1
"2180",0,0,0,0,0,0,0,0,1,0,0
"2181",0,0,0,0,0,0,1,0,0,0,1
"2182",0,0,1,0,0,0,0,0,0,0,0
"2184",0,0,0,0,0,0,0,1,0,0,1
"2186",0,0,0,0,0,0,0,0,1,0,0
"2188",0,0,0,0,0,0,1,0,0,0,1
"2189",0,0,0,0,0,1,0,0,0,0,1
"2190",0,0,1,0,0,0,0,0,0,0,0
"2191",0,0,0,0,1,0,0,0,0,0,0
"2192",0,0,0,0,0,0,0,0,0,1,1
"2194",0,0,0,1,0,0,0,0,0,0,1
"2196",0,0,0,0,0,0,1,0,0,0,1
"2198",1,0,0,0,0,0,1,0,0,0,1
"2199",1,0,0,0,0,0,0,0,0,1,1
"2201",1,0,1,0,0,0,0,0,0,0,0
"2202",0,0,0,0,0,1,0,0,0,0,1
"2203",0,0,0,0,0,0,1,0,0,0,1
"2204",1,0,0,0,0,0,0,0,1,0,0
"2205",0,0,0,0,0,0,0,1,0,0,1
"2207",0,0,1,0,0,0,0,0,0,0,0
"2211",0,0,0,0,0,0,0,0,0,1,1
"2215",0,0,0,0,0,0,0,0,0,1,1
"2216",1,0,0,0,0,1,0,0,0,0,1
"2219",1,0,0,0,1,0,0,0,0,0,0
"2221",0,0,0,0,0,0,1,0,0,0,1
"2223",0,0,1,0,0,0,0,0,0,0,0
"2224",1,0,1,0,0,0,0,0,0,0,0
"2225",0,0,0,0,0,0,0,1,0,0,1
"2226",0,0,0,0,0,0,0,0,0,1,1
"2228",0,0,0,0,0,1,0,0,0,0,1
"2230",0,1,0,0,0,0,0,0,0,0,1
"2234",0,0,0,0,0,0,0,0,0,1,1
"2236",0,0,1,0,0,0,0,0,0,0,0
"2237",0,1,0,0,0,0,0,0,0,0,1
"2238",0,0,0,0,0,0,1,0,0,0,1
"2239",0,0,1,0,0,0,0,0,0,0,0
"2240",1,0,1,0,0,0,0,0,0,0,0
"2243",0,0,0,0,0,0,0,0,0,1,1
"2245",0,0,0,0,0,0,0,1,0,0,1
"2246",0,0,1,0,0,0,0,0,0,0,0
"2247",0,0,1,0,0,0,0,0,0,0,0
"2248",0,0,0,0,0,0,0,0,0,1,1
"2250",0,0,0,0,0,0,0,1,0,0,1
"2252",0,0,0,0,0,0,0,0,1,0,0
"2255",0,0,0,0,0,0,1,0,0,0,1
"2256",0,0,0,0,0,0,1,0,0,0,1
"2258",1,0,0,0,0,0,0,0,0,1,1
"2259",1,0,0,0,0,0,0,0,0,1,1
"2261",1,0,1,0,0,0,0,0,0,0,0
"2263",0,0,1,0,0,0,0,0,0,0,0
"2264",0,0,0,0,0,0,0,0,0,1,1
"2265",0,0,0,0,0,0,1,0,0,0,1
"2268",1,0,0,0,1,0,0,0,0,0,0
"2272",1,0,1,0,0,0,0,0,0,0,0
"2274",1,0,0,0,0,0,1,0,0,0,1
"2276",0,0,0,0,0,0,1,0,0,0,1
"2277",0,0,1,0,0,0,0,0,0,0,0
"2278",0,0,0,1,0,0,0,0,0,0,1
"2279",0,1,0,0,0,0,0,0,0,0,1
"2280",1,1,0,0,0,0,0,0,0,0,1
"2281",0,0,0,0,0,0,0,1,0,0,1
"2282",0,0,0,0,0,0,0,1,0,0,1
"2284",0,0,0,0,0,0,0,1,0,0,1
"2285",0,0,0,0,0,0,0,1,0,0,1
"2287",1,0,0,0,1,0,0,0,0,0,0
"2288",0,0,0,0,0,0,0,0,1,0,0
"2289",0,0,0,0,0,0,0,1,0,0,1
"2290",0,0,1,0,0,0,0,0,0,0,0
"2291",0,0,0,0,0,1,0,0,0,0,1
"2292",0,0,0,0,0,0,0,0,0,1,1
"2293",1,0,1,0,0,0,0,0,0,0,0
"2295",0,0,1,0,0,0,0,0,0,0,0
"2296",0,0,0,0,0,0,0,0,0,1,1
"2297",0,0,0,0,0,0,1,0,0,0,1
"2298",0,0,0,0,1,0,0,0,0,0,0
"2300",0,0,0,0,0,0,0,1,0,0,1
"2301",1,0,0,0,0,1,0,0,0,0,1
"2303",0,0,0,0,0,1,0,0,0,0,1
"2304",0,0,0,0,0,0,0,1,0,0,1
"2305",1,0,0,0,0,0,0,0,0,1,1
"2306",0,0,0,0,0,0,0,0,0,1,1
"2309",0,0,0,0,0,0,0,1,0,0,1
"2310",1,0,0,0,0,1,0,0,0,0,1
"2311",0,0,0,0,0,0,0,0,0,1,1
"2313",0,0,0,0,0,0,0,1,0,0,1
"2314",0,0,0,0,0,0,1,0,0,0,1
"2316",0,0,1,0,0,0,0,0,0,0,0
"2320",0,0,0,0,0,0,0,0,0,1,1
"2321",0,0,0,0,0,0,1,0,0,0,1
"2322",1,1,0,0,0,0,0,0,0,0,1
"2326",0,0,0,0,0,1,0,0,0,0,1
"2327",1,0,0,0,1,0,0,0,0,0,0
"2328",0,0,0,0,0,0,1,0,0,0,1
"2331",0,0,0,0,0,0,0,0,0,1,1
"2332",1,0,0,0,0,0,1,0,0,0,1
"2333",0,0,0,0,0,0,0,0,0,1,1
"2334",0,0,0,0,0,0,0,1,0,0,1
"2335",0,0,0,0,0,0,0,0,0,1,1
"2338",1,0,0,0,0,0,0,1,0,0,1
"2344",0,0,0,0,0,1,0,0,0,0,1
"2346",1,0,0,0,0,0,0,0,0,1,1
"2347",0,0,0,0,0,0,0,1,0,0,1
"2348",0,0,0,0,0,0,0,0,1,0,0
"2349",0,0,0,0,0,0,0,0,0,1,1
"2351",0,1,0,0,0,0,0,0,0,0,1
"2353",1,0,0,0,0,0,0,1,0,0,1
"2354",0,0,0,0,0,0,0,0,1,0,0
"2355",0,0,0,0,0,0,0,1,0,0,1
"2356",0,0,1,0,0,0,0,0,0,0,0
"2357",1,0,0,0,0,1,0,0,0,0,1
"2358",0,0,0,0,0,0,0,0,0,1,1
"2360",0,0,0,0,0,0,1,0,0,0,1
"2361",0,0,0,0,0,0,1,0,0,0,1
"2366",0,1,0,0,0,0,0,0,0,0,1
"2367",0,0,0,0,0,0,0,1,0,0,1
"2369",0,0,0,0,0,1,0,0,0,0,1
"2370",1,0,0,0,0,0,0,0,1,0,0
"2371",1,0,0,0,0,0,0,0,0,1,1
"2373",1,0,0,0,0,0,1,0,0,0,1
"2374",0,0,0,0,0,0,1,0,0,0,1
"2375",1,0,0,0,0,0,0,0,0,1,1
"2376",0,0,0,0,0,0,0,0,0,1,1
"2378",0,0,0,0,0,0,0,1,0,0,1
"2379",0,1,0,0,0,0,0,0,0,0,1
"2380",0,1,0,0,0,0,0,0,0,0,1
"2381",0,1,0,0,0,0,0,0,0,0,1
"2382",1,0,0,0,0,0,0,1,0,0,1
"2383",1,0,0,0,0,0,0,0,0,1,1
"2384",0,0,0,0,0,0,0,0,0,1,1
"2385",1,0,0,0,0,0,0,1,0,0,1
"2387",0,0,1,0,0,0,0,0,0,0,0
"2388",0,0,0,0,0,0,0,1,0,0,1
"2389",1,0,0,0,0,0,0,0,0,1,1
"2391",0,0,0,1,0,0,0,0,0,0,1
"2392",0,0,1,0,0,0,0,0,0,0,0
"2393",1,0,1,0,0,0,0,0,0,0,0
"2394",0,0,0,0,0,0,0,1,0,0,1
"2395",0,0,1,0,0,0,0,0,0,0,0
"2396",0,0,0,0,0,0,0,1,0,0,1
"2397",0,0,0,0,1,0,0,0,0,0,0
"2398",0,0,0,0,0,0,1,0,0,0,1
"2399",0,0,0,0,0,0,0,1,0,0,1
"2400",1,0,0,0,0,0,1,0,0,0,1
"2401",0,0,0,0,0,0,0,1,0,0,1
"2402",0,0,0,0,0,0,0,0,1,0,0
"2403",0,0,0,0,0,0,1,0,0,0,1
"2405",1,0,0,0,0,0,0,0,0,1,1
"2413",0,1,0,0,0,0,0,0,0,0,1
"2414",0,0,0,0,0,0,0,0,0,1,1
"2415",0,0,0,0,0,1,0,0,0,0,1
"2417",0,0,0,0,0,0,1,0,0,0,1
"2418",0,0,0,0,0,0,0,0,0,1,1
"2419",1,0,0,0,0,0,0,0,0,1,1
"2421",0,0,0,0,1,0,0,0,0,0,0
"2424",0,0,0,0,1,0,0,0,0,0,0
"2425",0,0,0,0,0,0,0,1,0,0,1
"2427",0,1,0,0,0,0,0,0,0,0,1
"2428",0,0,1,0,0,0,0,0,0,0,0
"2429",0,0,0,0,0,0,0,0,0,1,1
"2430",1,0,0,0,0,0,0,0,0,1,1
"2431",0,0,0,0,0,0,1,0,0,0,1
"2432",1,0,0,0,0,0,1,0,0,0,1
"2433",0,0,0,0,1,0,0,0,0,0,0
"2434",0,0,0,0,1,0,0,0,0,0,0
"2435",1,0,1,0,0,0,0,0,0,0,0
"2437",0,0,0,0,0,0,1,0,0,0,1
"2438",1,0,0,0,0,1,0,0,0,0,1
"2439",0,0,0,0,1,0,0,0,0,0,0
"2440",0,0,0,0,0,1,0,0,0,0,1
"2441",0,0,1,0,0,0,0,0,0,0,0
"2442",1,0,0,0,0,0,0,0,1,0,0
"2443",0,0,0,0,0,0,0,0,1,0,0
"2446",0,1,0,0,0,0,0,0,0,0,1
"2448",0,0,0,0,0,0,0,0,0,1,1
"2449",0,0,0,0,0,0,1,0,0,0,1
"2450",1,0,1,0,0,0,0,0,0,0,0
"2451",0,1,0,0,0,0,0,0,0,0,1
"2452",0,0,0,0,0,0,0,1,0,0,1
"2454",0,0,0,0,0,0,0,0,0,1,1
"2455",1,0,0,0,0,0,0,0,1,0,0
"2456",0,0,1,0,0,0,0,0,0,0,0
"2458",1,0,1,0,0,0,0,0,0,0,0
"2459",0,0,0,0,0,0,0,0,0,1,1
"2461",1,0,0,0,0,1,0,0,0,0,1
